Card DB ID,Skating,Career,First Name,Last Name,Defense,Nation,Team ID,Position,Checking,Shooting,Hands,Training Slots,Rare Card,Rating,Is Victory Card,Is Legend Card
7117,65,100,Adam,Morrison,67,0,201,5,66,67,77,9,0,65,0,0
6903,66,100,Todd,Mathews,67,14,192,5,66,66,77,9,0,65,0,0
8610,70,100,Thomas,Mettler,68,97,122,3,68,67,61,9,0,65,0,0
6114,69,100,Patrick,Schommer,66,97,126,1,70,67,65,9,0,65,0,0
8601,68,100,Uinter,Guerra,68,97,116,3,68,67,61,9,0,65,0,0
7444,72,100,Blake,Parlett,67,0,39,4,70,70,63,5,0,65,0,0
6257,70,90,Nikola,Gajovsky,67,82,102,2,66,66,67,5,0,65,0,0
5091,66,90,Lukas,Rindos,69,82,108,0,68,67,66,5,0,65,0,0
4466,64,90,Etienne,Renkewitz,65,85,90,5,64,66,75,5,0,65,0,0
56,81,75,Mike,Card,64,0,95,4,72,67,67,3,0,65,0,0
4534,81,75,Nikolai,Goc,67,85,97,3,69,63,64,3,0,65,0,0
6714,69,75,Federico,Lardi,68,97,125,3,70,67,68,3,0,65,0,0
5001,70,75,Martin,Rygl,70,82,102,4,70,65,67,3,0,65,0,0
1014,77,60,Christian,Hommel,68,85,94,1,77,60,60,2,0,65,0,0
878,66,60,Jan,Guryca,65,85,99,5,70,65,73,2,0,65,0,0
6253,67,65,Alan,Tallarini,65,97,119,3,71,66,60,2,0,65,0,0
1257,72,45,Petri,Kokko,72,67,105,3,70,64,66,1,0,65,0,0
652,79,55,Alexander,Dück,67,85,91,3,69,60,66,1,0,65,0,0
8292,65,100,Jordan,Binnington,65,0,161,5,64,65,78,14,1,64,0,0
8939,78,100,Adam,Restoule,68,0,163,1,76,70,62,14,0,64,0,0
8790,76,100,Jacob,Doty,68,14,202,2,78,68,61,14,0,64,0,0
6917,78,100,Graham,Hood,68,0,193,1,74,68,60,14,0,64,0,0
8963,78,100,Brett,Findlay,66,0,166,1,67,70,65,14,0,64,0,0
8944,78,100,Mitchell,Heard,66,0,163,1,67,70,65,14,0,64,0,0
8931,74,100,Derek,Mathers,68,0,162,2,76,68,59,14,0,64,0,0
8917,78,100,Scott,Laughton,63,0,159,0,65,71,66,14,0,64,0,0
8852,77,100,Dylan,Blujus,68,14,151,4,70,68,63,14,0,64,0,0
8759,78,100,Mathew,Dumba,65,0,199,4,66,70,65,14,0,64,0,0
8752,78,100,Troy,Bourke,65,0,198,1,64,70,66,14,0,64,0,0
8646,78,100,Ryan,Pulock,66,0,186,4,64,70,65,14,0,64,0,0
8265,78,100,Yannick,Dube,66,0,185,1,67,70,65,14,0,64,0,0
8191,78,100,Stephen,MacAulay,66,0,182,1,67,70,65,14,0,64,0,0
7873,77,100,Steve,Gillard,68,0,176,3,70,68,63,14,0,64,0,0
7805,78,100,Rock,Regimbald,66,0,173,0,67,70,65,14,0,64,0,0
7759,78,100,Raphaël,Bussieres,66,0,170,1,67,70,65,14,0,64,0,0
7684,76,100,Justin,Sefton,70,0,167,4,70,68,61,14,0,64,0,0
7436,78,100,Riley,Brace,66,0,157,1,67,70,65,14,0,64,0,0
7287,78,100,Sam,Carrick,66,0,151,2,67,70,65,14,0,64,0,0
7279,77,100,Steven,Strong,68,0,150,3,70,68,63,14,0,64,0,0
7276,77,100,Alex,Basso,68,0,150,3,70,68,63,14,0,64,0,0
7205,77,100,Zachary,Yuen,66,0,205,3,68,69,63,14,0,64,0,0
7200,78,100,Patrick,Holland,66,0,205,2,66,70,65,14,0,64,0,0
7180,76,100,Jordan,Evans,70,0,204,3,70,68,61,14,0,64,0,0
7129,78,100,Luke,Lockhart,66,0,202,0,66,70,65,14,0,64,0,0
6744,78,100,Justin,Kirsch,65,0,187,1,66,72,65,14,0,64,0,0
9067,77,100,Daniel,Milan,64,14,177,3,62,70,65,14,0,64,0,0
8921,78,100,Sean,Monahan,64,0,160,0,63,70,65,14,0,64,0,0
8799,78,100,Tyler,Vanscourt,64,14,203,4,63,70,65,14,0,64,0,0
8727,77,100,Derrick,Pouliot,65,0,196,3,68,69,63,14,0,64,0,0
8704,75,100,John,Neibrandt,68,0,192,3,71,68,58,14,0,64,0,0
8679,74,100,Evan,Morden,68,0,189,3,71,68,58,14,0,64,0,0
8637,76,100,Eric,Roy,68,0,186,3,71,67,58,14,0,64,0,0
8221,77,100,Maximilien,Le Sieur,62,0,183,1,64,69,66,14,0,64,0,0
8200,78,100,Pierre,Durepos,65,0,182,3,62,70,65,14,0,64,0,0
7833,77,100,Mathieu,Gagnon,66,0,175,3,67,68,63,14,0,64,0,0
7729,78,100,Vincent,Arseneau,64,0,169,1,68,69,63,14,0,64,0,0
7633,75,100,Anton,Zupancic,67,0,159,4,70,68,58,14,0,64,0,0
7366,75,100,Clark,Seymour,68,0,162,4,71,68,58,14,0,64,0,0
7362,76,100,Corey,Durocher,63,0,154,1,68,69,63,14,0,64,0,0
7294,76,100,Matt,MacLeod,64,0,151,2,68,69,63,14,0,64,0,0
6966,76,100,Kendall,McFaull,67,0,195,4,68,68,60,14,0,64,0,0
6921,76,100,Daniel,Johnston,67,0,193,4,67,68,60,14,0,64,0,0
6850,76,100,Tyler,Hansen,68,0,190,4,71,68,58,14,0,64,0,0
6732,78,100,Michael,Ferland,64,0,186,1,68,69,63,14,0,64,0,0
8725,78,100,Sam,Fioretti,60,0,195,0,60,70,66,14,0,64,0,0
7567,75,100,Chris,Buonomo,67,0,149,4,67,68,58,14,0,64,0,0
7274,75,100,Julian,Luciani,67,0,160,3,69,68,58,14,0,64,0,0
7260,77,100,Michael,Curtis,61,0,150,0,62,69,65,14,0,64,0,0
7116,76,100,Dalton,Thrower,66,0,201,4,66,68,61,14,0,64,0,0
9431,66,100,Kyle,Farrell,66,127,172,0,66,66,66,14,0,64,0,0
8250,77,100,Olivier,Archambault,60,0,184,1,60,69,66,14,0,64,0,0
7843,77,100,Philippe,Halley,60,0,175,0,60,69,66,14,0,64,0,0
8616,68,100,Alban,Rexha,67,97,125,1,68,67,60,12,0,64,0,0
8605,68,100,Andrea,Grassi,67,97,123,2,68,67,60,12,0,64,0,0
8594,68,100,Gaëtan,Haas,67,127,118,0,68,67,60,12,0,64,0,0
8226,74,100,Raphaël,Pouliot,68,0,171,1,76,66,59,9,0,64,0,0
8224,78,100,Nicolas,Larocque-Marcoux,66,0,184,2,67,70,65,9,0,64,0,0
8175,78,100,Pier-Luc,Giguere,66,0,181,2,67,70,65,9,0,64,0,0
8156,78,100,Alex,Belzile,65,0,180,2,66,70,65,9,0,64,0,0
8151,77,100,Julien,Levasseur,68,0,174,4,70,68,63,9,0,64,0,0
7906,74,100,Tyler,Howe,68,14,177,2,76,66,59,9,0,64,0,0
7869,78,100,Jessyko,Bernard,66,0,181,2,67,70,65,9,0,64,0,0
7865,78,100,Travis,Randell,66,0,176,0,67,70,65,9,0,64,0,0
7848,78,100,Christian,Ouellet,66,0,175,2,67,70,65,9,0,64,0,0
7655,78,100,Carson,Dubchak,66,0,166,0,67,70,65,9,0,64,0,0
7606,78,100,Barry,Sanderson,66,14,164,0,67,70,65,9,0,64,0,0
7551,78,100,Justin,Larson,66,0,162,0,70,68,62,9,0,64,0,0
7407,78,100,Michael,MacDonald,66,0,167,0,67,70,65,9,0,64,0,0
7339,78,100,Tyler,Carroll,65,0,153,1,68,69,63,9,0,64,0,0
7296,78,100,Ian,Watters,66,0,151,1,67,70,65,9,0,64,0,0
7221,78,100,James,Henry,64,0,206,1,63,71,67,9,0,64,0,0
7167,78,100,Jordan,Peddle,66,0,204,0,67,70,65,9,0,64,0,0
4470,82,100,Daniel,Weiss,66,85,89,1,71,63,64,9,0,64,0,0
8855,77,100,Michael,Santini,62,0,151,2,64,69,66,9,0,64,0,0
7311,78,100,Brett,Appio,67,0,152,1,69,68,60,9,0,64,0,0
6801,79,100,Robin,Soudek,64,82,207,2,64,70,65,9,0,64,0,0
4559,78,100,Jerome,Flaake,62,85,91,2,70,64,66,9,0,64,0,0
7718,64,100,Guillaume,Nadeau,67,0,174,5,65,65,77,9,0,64,0,0
7901,67,100,Michal,Hlinka,65,82,114,2,72,63,66,9,0,64,0,0
6739,75,100,Darren,Bestland,67,0,206,3,67,68,60,9,0,64,0,0
6270,69,100,Jan,Eberle,67,82,106,1,64,66,68,9,0,64,0,0
8258,64,100,Antonio,Mastropietro,66,0,185,5,65,65,77,9,0,64,0,0
8186,64,100,Karel,St-Laurent,66,0,182,5,65,65,77,9,0,64,0,0
7691,65,100,Alain,Valiquette,66,0,167,5,65,65,76,9,0,64,0,0
7282,64,100,Anthony,Peters,65,0,157,5,65,65,76,9,0,64,0,0
6765,63,100,Michael,Snider,66,0,187,5,65,65,78,9,0,64,0,0
4465,64,100,Björn,Linda,66,85,95,5,66,64,75,9,0,64,0,0
8611,68,100,Nicolas,Thibaudeau,67,0,124,0,68,67,60,9,0,64,0,0
8595,68,100,Loris,Stoller,67,97,118,1,68,67,60,9,0,64,0,0
6717,68,100,Raphael,Vassanelli,66,97,116,3,69,66,61,9,0,64,0,0
6533,68,100,Romain,Löeffel,66,97,120,4,69,66,61,9,0,64,0,0
7782,72,100,Maxime,Legault,65,0,52,2,67,70,65,5,0,64,0,0
5135,67,90,Miroslav,Holec,65,82,111,1,72,63,66,5,0,64,0,0
4583,80,90,Florian,Ondruschka,66,85,99,3,68,58,61,5,0,64,0,0
2914,83,75,Martin,Schymainski,63,85,98,2,62,65,67,3,0,64,0,0
1994,81,60,Neville,Rautert,62,0,98,2,63,65,67,2,0,64,0,0
1142,77,60,Thomas,Jörg,68,85,88,1,69,62,64,2,0,64,0,0
2846,79,65,Sasa,Martinovic,65,85,101,3,69,60,60,2,0,64,0,0
2016,80,45,Stephan,Retzer,68,85,93,3,68,62,66,1,0,64,0,0
1670,79,45,Andreas,Morczinietz,63,85,101,1,64,65,66,1,0,64,0,0
9169,77,100,Julien,Leduc,68,0,184,4,70,68,63,14,0,63,0,0
9136,77,100,Guillaume,Gélinas,66,0,184,3,67,68,65,14,0,63,0,0
9121,77,100,Guillaume,Cloutier,68,0,173,4,70,68,63,14,0,63,0,0
9026,77,100,Charles-David,Beaudoin,68,0,174,4,70,68,63,14,0,63,0,0
9025,77,100,Dominic,Poulin,68,0,173,4,70,68,63,14,0,63,0,0
8941,77,100,Dario,Trutmann,68,97,163,3,70,68,63,14,0,63,0,0
8930,77,100,Connor,Boland,68,0,162,3,70,68,63,14,0,63,0,0
8923,77,100,Brayden,Rose,68,0,161,4,70,68,63,14,0,63,0,0
8915,77,100,Nick,Quinn,68,0,159,3,70,68,63,14,0,63,0,0
8909,77,100,Luke,Mercer,68,0,158,3,70,68,63,14,0,63,0,0
8907,77,100,Jesse,Graham,66,0,158,4,67,68,65,14,0,63,0,0
8871,77,100,Matt,Finn,68,0,153,3,70,68,63,14,0,63,0,0
8861,77,100,Kris,Grant,68,0,152,3,70,68,63,14,0,63,0,0
8853,77,100,Jordan,Auld,66,0,151,4,67,68,65,14,0,63,0,0
8841,77,100,Adam,Bignell,68,0,150,3,70,68,63,14,0,63,0,0
8839,78,100,Tanner,Pearson,66,0,149,1,67,70,65,14,0,63,0,0
8833,77,100,Mackenzie,Braid,68,0,149,3,70,68,63,14,0,63,0,0
8832,77,100,Kyler,Nixon,68,0,149,4,70,68,63,14,0,63,0,0
8798,77,100,Reid,Gow,66,0,203,3,67,68,65,14,0,63,0,0
8778,77,100,Darren,Dietz,68,0,201,4,70,68,63,14,0,63,0,0
8750,77,100,Shane,Pilling,68,0,198,3,70,68,63,14,0,63,0,0
8739,77,100,Mathew,Berry-Lamontagna,68,0,197,3,70,68,63,14,0,63,0,0
8713,77,100,Patrik,Parkkonen,66,67,194,3,67,68,65,14,0,63,0,0
8657,77,100,Keaton,Lubin,68,0,187,3,70,68,63,14,0,63,0,0
8647,77,100,Spencer,Galbraith,68,0,186,4,70,68,63,14,0,63,0,0
8641,77,100,Jordan,Fransoo,66,0,186,4,68,69,65,14,0,63,0,0
8218,77,100,Michael,Claffey,66,0,183,4,67,68,65,14,0,63,0,0
8189,77,100,Gabriel,Bourret,66,0,182,4,67,68,65,14,0,63,0,0
7940,77,100,Xavier,Ouellet,68,0,171,3,70,68,63,14,0,63,0,0
7899,77,100,Samuel,Carrier,66,0,170,4,67,68,65,14,0,63,0,0
7888,77,100,Mathieu,Brisebois,68,0,181,4,70,68,63,14,0,63,0,0
7882,77,100,Zachary,Evans-Renaud,68,0,175,3,70,68,63,14,0,63,0,0
7765,77,100,Stephen,Woodworth,68,0,172,3,70,68,63,14,0,63,0,0
7755,77,100,Alexandre,Chenevert,68,0,170,3,70,68,63,14,0,63,0,0
7727,77,100,Alexis,Bernier,68,0,181,3,70,68,63,14,0,63,0,0
7439,77,100,Dylan,DeMelo,68,0,157,4,70,68,63,14,0,63,0,0
7232,77,100,Zach,Hodder,68,0,206,3,70,68,63,14,0,63,0,0
7202,77,100,Drydn,Dow,68,0,205,3,70,68,63,14,0,63,0,0
6970,77,100,Connor,Cox,68,0,201,3,70,68,63,14,0,63,0,0
6889,78,100,Elgin,Pearce,65,0,192,0,66,70,65,14,0,63,0,0
6807,77,100,Keegan,Lowe,68,0,188,3,70,68,63,14,0,63,0,0
6786,77,100,Mitch,Topping,68,0,207,3,70,68,63,14,0,63,0,0
9147,75,100,Anthony,Goulet,68,0,176,3,71,66,58,14,0,63,0,0
9142,75,100,Carl,Tatonetti,68,0,184,3,71,66,58,14,0,63,0,0
9132,78,100,Danny,Potvin,64,0,172,1,68,68,63,14,0,63,0,0
9129,75,100,Justin,Haché,68,0,183,3,71,66,58,14,0,63,0,0
9114,75,100,Alexandre,Leclerc,68,0,181,3,71,66,58,14,0,63,0,0
9109,75,100,Jean-François,Grenier C.,68,0,181,3,71,66,58,14,0,63,0,0
9095,78,100,Mirko,Höfflin,64,85,179,1,63,70,65,14,0,63,0,0
9093,75,100,Brendan,Duke,68,0,179,3,71,66,58,14,0,63,0,0
9068,75,100,Lance,Pridham,68,0,177,3,71,66,58,14,0,63,0,0
9066,75,100,James,Melindy,68,0,177,4,71,66,58,14,0,63,0,0
9061,75,100,Charles,Johnson,68,0,177,4,71,66,58,14,0,63,0,0
9053,76,100,Francis,Turbide,64,0,176,2,68,68,65,14,0,63,0,0
9050,76,100,Andrew,Ryan,64,0,176,1,68,68,65,14,0,63,0,0
9049,75,100,Trey,Lewis,68,0,176,3,71,66,58,14,0,63,0,0
9047,75,100,Simon,Desmarais,68,0,176,3,71,66,58,14,0,63,0,0
9043,75,100,David,Weckworth,68,0,175,4,71,66,58,14,0,63,0,0
9039,75,100,Richard,Castonguay,68,0,175,3,71,66,58,14,0,63,0,0
9024,75,100,Andrew,O'Brien,68,0,173,3,71,66,58,14,0,63,0,0
9018,75,100,Danick,Emond,68,0,173,3,71,66,58,14,0,63,0,0
9015,75,100,Loic,Leduc,68,0,172,4,71,66,58,14,0,63,0,0
9010,75,100,Nate,Engert,68,0,172,3,71,66,58,14,0,63,0,0
8996,75,100,Jordan,Murray,68,0,169,3,71,66,58,14,0,63,0,0
8993,75,100,Olivier,Houle,68,0,169,3,71,66,58,14,0,63,0,0
8991,75,100,Jérémie,Fraser,68,0,169,4,71,66,58,14,0,63,0,0
8984,75,100,Grant,Webermin,68,14,168,3,71,66,58,14,0,63,0,0
8966,77,100,Gianluca,Curcuruto,66,0,166,3,65,69,63,14,0,63,0,0
8965,77,100,Egor,Omelyanenko,62,76,166,1,64,69,66,14,0,63,0,0
8964,75,100,Colin,Miller,68,0,166,4,71,66,58,14,0,63,0,0
8950,75,100,Dalton,Young,68,14,164,3,71,66,58,14,0,63,0,0
8947,76,100,Tom,Wilson,64,0,163,2,68,68,65,14,0,63,0,0
8932,76,100,Geoff,Bezruchko,64,0,162,0,68,68,65,14,0,63,0,0
8928,76,100,Kurtis,Gabriel,64,0,161,2,68,68,65,14,0,63,0,0
8926,75,100,Greg,Staeger,68,0,161,4,71,66,58,14,0,63,0,0
8922,75,100,Taylor,Fielding,68,0,160,4,71,66,58,14,0,63,0,0
8920,75,100,Ryan,Shipley,68,0,160,3,71,66,58,14,0,63,0,0
8914,76,100,Mark,Petaccio,64,14,159,2,68,68,65,14,0,63,0,0
8891,75,100,Cody,Donnay,68,0,156,4,71,66,58,14,0,63,0,0
8883,75,100,Evan,McEneny,68,0,155,3,71,66,58,14,0,63,0,0
8874,75,100,Alex,Gudbranson,68,0,154,4,71,66,58,14,0,63,0,0
8867,75,100,Andrei,Pedan,68,76,153,3,71,66,58,14,0,63,0,0
8857,75,100,Adam,Pelech,68,0,152,3,71,66,58,14,0,63,0,0
8854,75,100,Marcus,McIvor,68,0,151,4,71,66,58,14,0,63,0,0
8842,75,100,Branden,Morris,68,0,150,4,71,66,58,14,0,63,0,0
8835,75,100,Mitchell,Bursey,68,0,149,1,71,66,58,14,0,63,0,0
8831,77,100,Dylan,Smoskowitz,62,0,149,0,64,69,66,14,0,63,0,0
8829,75,100,Brandon,Devlin,68,0,149,4,71,66,58,14,0,63,0,0
8815,75,100,Sam,Grist,68,0,205,3,71,66,58,14,0,63,0,0
8812,76,100,Max,Moline,64,0,205,1,68,68,65,14,0,63,0,0
8805,75,100,Richard,Nedomlel,68,82,204,3,71,66,58,14,0,63,0,0
8786,75,100,Austin,Frank,68,0,202,3,71,66,58,14,0,63,0,0
8782,77,100,Matej,Stransky,62,82,201,2,64,70,66,14,0,63,0,0
8781,78,100,Lukas,Sutter,64,0,201,0,68,68,61,14,0,63,0,0
8772,75,100,Tyler,Pavkovich,68,0,200,3,71,66,58,14,0,63,0,0
8768,77,100,Mikael,Jung,62,0,200,2,64,69,66,14,0,63,0,0
8760,75,100,Matthew,Pufahl,68,0,199,3,71,66,58,14,0,63,0,0
8758,75,100,Lucas,Grayson,68,0,199,4,71,66,58,14,0,63,0,0
8755,75,100,Brad,Deagle,68,0,199,3,71,66,58,14,0,63,0,0
8748,75,100,Joshua,Smith,68,0,198,4,71,66,58,14,0,63,0,0
8742,78,100,Todd,Fiddler,65,0,197,1,66,69,63,14,0,63,0,0
8736,76,100,Austin,Connor,64,0,197,2,68,68,65,14,0,63,0,0
8729,75,100,Josh,Hanson,68,14,196,4,71,66,58,14,0,63,0,0
8722,76,100,Jordan,Wyton,64,0,195,1,68,68,65,14,0,63,0,0
8721,75,100,Joel,Edmundson,68,0,195,4,71,66,58,14,0,63,0,0
8717,77,100,Vahe,Zakaryan,62,14,194,2,64,69,66,14,0,63,0,0
8706,76,100,Alex,Kuvaev,64,76,193,2,68,68,65,14,0,63,0,0
8695,75,100,Damon,Severson,68,0,191,4,71,66,58,14,0,63,0,0
8694,77,100,Colton,Sissons,62,0,191,2,63,70,66,14,0,63,0,0
8674,78,100,Marek,Hrbas,63,82,188,3,63,68,66,14,0,63,0,0
8665,75,100,Jesse,Zgraggen,68,0,207,3,71,66,58,14,0,63,0,0
8658,75,100,Kyle,Schmidt,68,0,187,4,71,66,58,14,0,63,0,0
8653,75,100,Carter,Berg,68,0,187,3,71,66,58,14,0,63,0,0
8650,76,100,Wheaton,King,64,0,186,1,68,68,65,14,0,63,0,0
8649,76,100,Tyrel,Seaman,64,0,186,1,68,68,65,14,0,63,0,0
8247,78,100,Cédrick,Henley,64,0,184,1,68,68,63,14,0,63,0,0
8168,75,100,Sean,Girard,68,0,173,3,71,66,58,14,0,63,0,0
7998,75,100,Casey,Babineau,68,0,180,4,71,66,58,14,0,63,0,0
7956,77,100,Jimmy,Oligny,66,0,178,3,65,68,63,14,0,63,0,0
7945,75,100,Guillaume,Belanger,68,0,171,3,71,66,58,14,0,63,0,0
7914,78,100,Allain,Saulnier,64,0,177,2,63,70,65,14,0,63,0,0
7911,75,100,Patrick,Downe,68,0,177,3,71,66,58,14,0,63,0,0
7902,77,100,Jess,Tanguy,62,0,171,0,64,69,66,14,0,63,0,0
7892,76,100,Stefan,Fournier,64,0,185,2,68,68,65,14,0,63,0,0
7887,76,100,Samuel,Henley,64,0,184,1,68,68,65,14,0,63,0,0
7883,75,100,Ian,Saab,68,0,182,3,71,66,58,14,0,63,0,0
7850,78,100,Olivier,Croteau,64,0,178,0,68,68,63,14,0,63,0,0
7836,75,100,Jason,Seed,68,0,182,4,71,66,58,14,0,63,0,0
7792,78,100,Alexandre,Roy,64,0,173,1,68,68,63,14,0,63,0,0
7787,75,100,Jeremy,Barriault,68,0,181,3,71,66,58,14,0,63,0,0
7720,75,100,Jordan,Moore,68,0,178,3,71,66,58,14,0,63,0,0
7712,77,100,Saverio,Posa,65,14,168,3,66,69,63,14,0,63,0,0
7687,75,100,Jake,Cardwell,68,0,160,4,71,66,58,14,0,63,0,0
7623,78,100,Brandon,Alderson,64,0,165,2,68,68,63,14,0,63,0,0
7610,75,100,Alex,Lepkowski,68,14,164,3,71,66,58,14,0,63,0,0
7586,75,100,Colin,MacDonald,68,0,163,3,71,66,58,14,0,63,0,0
7549,78,100,Luke,Hietkamp,63,0,162,2,68,69,62,14,0,63,0,0
7541,75,100,Jack,Kuzmyk,68,0,165,4,71,66,58,14,0,63,0,0
7536,78,100,Myles,Doan,64,0,158,0,68,68,63,14,0,63,0,0
7493,77,100,Jimmy,McDowell,66,14,159,4,68,68,60,14,0,63,0,0
7490,75,100,Kyle,Hope,68,0,159,3,71,66,58,14,0,63,0,0
7468,75,100,Shayne,Rover,68,0,158,4,71,66,58,14,0,63,0,0
7442,75,100,Alex,Cord,68,0,157,4,71,66,58,14,0,63,0,0
7428,78,100,Joseph,Cramarossa,64,0,157,0,68,68,63,14,0,63,0,0
7388,75,100,Charlie,Dodero,68,14,167,4,71,66,58,14,0,63,0,0
7377,76,100,Ben,Thomson,64,0,155,1,68,68,65,14,0,63,0,0
7360,77,100,Derek,Froats,62,0,154,1,64,69,66,14,0,63,0,0
7343,75,100,David,Searle,68,0,153,4,71,66,58,14,0,63,0,0
7338,76,100,Carter,Sandlak,64,0,150,1,68,68,65,14,0,63,0,0
7295,78,100,Alex,O'Neil,64,0,151,1,68,68,63,14,0,63,0,0
7291,78,100,Domenic,Alberga,64,0,151,0,68,68,63,14,0,63,0,0
7227,75,100,Luke,Fenske,68,0,206,3,71,66,58,14,0,63,0,0
7181,75,100,Graeme,Craig,68,0,204,3,71,66,58,14,0,63,0,0
7157,75,100,Tanner,Mort,68,14,203,3,71,66,58,14,0,63,0,0
7147,78,100,Brady,Brassart,65,0,203,0,66,69,63,14,0,63,0,0
7138,75,100,Tanner,Muth,68,0,204,4,71,66,58,14,0,63,0,0
7132,78,100,Mitch,Elliot,64,0,202,1,68,67,61,14,0,63,0,0
7131,78,100,Chance,Lund,64,0,202,1,68,68,63,14,0,63,0,0
7115,75,100,Tyler,Kizuik,68,0,193,4,71,66,58,14,0,63,0,0
7093,75,100,Tyler,Borstmayer,68,0,200,3,71,66,58,14,0,63,0,0
7049,78,100,Turner,Elson,65,0,199,1,65,69,64,14,0,63,0,0
7041,75,100,Bruin,McDonald,68,0,175,4,71,66,58,14,0,63,0,0
7024,78,100,Greg,Fraser,64,0,198,0,68,68,63,14,0,63,0,0
7015,75,100,Emerson,Hrynyk,68,0,207,4,71,66,58,14,0,63,0,0
7012,75,100,Harrison,Ruopp,68,0,197,4,71,66,58,14,0,63,0,0
6995,75,100,Tyler,Wotherspoon,68,0,196,3,72,68,58,14,0,63,0,0
6987,76,100,Taylor,Peters,64,0,196,0,68,68,65,14,0,63,0,0
6969,75,100,Dallas,Ehrhardt,68,0,195,3,71,66,58,14,0,63,0,0
6956,78,100,Nathan,MacMaster,63,0,187,1,65,69,63,14,0,63,0,0
6942,75,100,Dylan,Busenius,68,0,194,3,71,66,58,14,0,63,0,0
6940,78,100,Kale,Kessy,65,0,194,1,68,68,62,14,0,63,0,0
6925,75,100,Reid,Jackson,68,0,193,3,71,66,58,14,0,63,0,0
6900,75,100,Luke,Paulsen,68,0,192,3,71,66,58,14,0,63,0,0
6899,75,100,Jagger,Dirk,68,0,192,3,71,66,58,14,0,63,0,0
6891,78,100,Drew,Czerwonka,64,0,192,1,68,68,63,14,0,63,0,0
6879,75,100,Antoine,Corbin,68,0,197,4,71,66,58,14,0,63,0,0
6840,78,100,Dylan,Willick,65,0,190,2,66,69,63,14,0,63,0,0
6825,78,100,Markus,McCrea,66,14,189,1,68,67,61,14,0,63,0,0
6809,75,100,Braeden,Laroque,68,0,188,3,71,66,58,14,0,63,0,0
6782,75,100,Zach,Habscheid,68,0,207,4,71,66,58,14,0,63,0,0
6778,78,100,Blair,Wentworth,65,0,207,2,68,68,60,14,0,63,0,0
6775,78,100,Dylen,McKinlay,65,0,207,2,68,68,63,14,0,63,0,0
6772,77,100,Jamie,Crooks,62,0,207,1,64,69,66,14,0,63,0,0
6759,75,100,Peter,Kosterman,68,0,187,3,71,66,58,14,0,63,0,0
9112,77,100,Jérémi,Janneteau,61,0,181,0,63,68,66,14,0,63,0,0
8884,75,100,Jesse,Young,66,14,155,3,69,68,58,14,0,63,0,0
8843,77,100,Brendan,Gaunce,61,0,150,0,63,68,66,14,0,63,0,0
8809,77,100,Connor,Rankin,61,0,205,0,63,68,66,14,0,63,0,0
8735,74,100,Austin,Bourhis,66,0,197,3,68,67,58,14,0,63,0,0
8685,75,100,Nick,Walters,68,0,189,3,68,66,58,14,0,63,0,0
8638,77,100,Jason,Swyripa,61,0,186,0,63,69,66,14,0,63,0,0
8161,77,100,Michael,Beaudry,61,0,180,0,62,68,66,14,0,63,0,0
7915,77,100,Alex,Saulnier,61,0,177,0,62,68,66,14,0,63,0,0
7867,77,100,Gabriel,Desjardins,61,0,176,1,63,68,66,14,0,63,0,0
7596,78,100,Garret,Ross,64,14,164,1,68,67,60,14,0,63,0,0
7414,75,100,Reid,McNeill,66,0,156,3,66,68,58,14,0,63,0,0
6895,78,100,Brendan,Hurley,64,0,192,1,68,67,60,14,0,63,0,0
6821,78,100,Campbell,Elynuik,64,0,189,1,68,67,60,14,0,63,0,0
8234,64,100,Jacob,Gervais-Chouinard,65,0,184,5,64,64,76,14,0,63,0,0
9028,77,100,Marc-Olivier,Brouillard,61,0,174,1,60,68,66,14,0,63,0,0
8763,77,100,Dane,Muench,60,0,200,1,58,69,66,14,0,63,0,0
8726,77,100,Brendan,Leipsic,60,0,196,0,60,68,65,14,0,63,0,0
8645,75,100,Rene,Hunter,66,0,186,4,68,66,57,14,0,63,0,0
7891,77,100,Francis,Beauvillier,60,0,180,0,61,68,66,14,0,63,0,0
7592,75,100,Nick,Malysa,66,14,163,3,65,66,58,14,0,63,0,0
7137,77,100,Ryan,Aasman,66,0,204,4,63,68,58,14,0,63,0,0
9085,63,100,Maxime,Lagacé,65,0,178,5,63,63,76,14,0,63,0,0
8870,63,100,Matej,Machovsky,64,82,151,5,63,63,76,14,0,63,0,0
8795,63,100,Mac,Engel,64,0,203,5,64,63,77,14,0,63,0,0
8673,63,100,Laurent,Brossoit,63,0,188,5,63,65,77,14,0,63,0,0
8643,63,100,Liam,Liston,64,0,186,5,63,63,76,14,0,63,0,0
7617,63,100,Tadeas,Galansky,64,82,164,5,64,63,77,14,0,63,0,0
6926,62,100,Brandon,Anderson,64,0,193,5,63,64,76,14,0,63,0,0
7890,79,100,Pierre-Olivier,Morin,67,0,183,1,67,72,71,9,0,63,0,0
8987,77,100,Michael,MacIntyre,66,0,168,3,67,68,65,9,0,63,0,0
8836,77,100,Norm,Ezekiel,68,0,149,4,70,68,63,9,0,63,0,0
7778,77,100,Jean-Sébastien,Fournier,66,0,178,4,67,68,65,9,0,63,0,0
7756,77,100,Jonathan,Parisien,68,0,176,3,70,68,63,9,0,63,0,0
6898,77,100,James,Martin,68,0,192,3,70,68,63,9,0,63,0,0
9134,78,100,Marc-Alain,Bégin,64,0,184,1,62,70,65,9,0,63,0,0
